,bottom_left_x1,bottom_left_y1,top_right_x2,top_right_y2,pg
111,67.12,2723.1,209.27,2801.53,7
112,209.27,2723.1,367.23,2801.53,7
113,367.23,2723.1,815.49,2801.53,7
114,815.49,2723.1,1469.87,2801.53,7
115,1469.87,2723.1,2129.15,2801.53,7
116,2129.15,2723.1,2509.75,2801.53,7
117,0.0,2621.73,21.25,2723.1,7
118,21.25,2621.73,40.86,2723.1,7
119,40.86,2621.73,67.12,2723.1,7
120,67.12,2621.73,209.27,2723.1,7
121,209.27,2621.73,367.23,2723.1,7
122,367.23,2621.73,815.49,2723.1,7
123,815.49,2621.73,1469.87,2723.1,7
124,1469.87,2621.73,2129.15,2723.1,7
125,2129.15,2621.73,2509.75,2723.1,7
126,0.0,2519.86,21.25,2621.73,7
127,21.25,2519.86,40.86,2621.73,7
128,40.86,2519.86,67.12,2621.73,7
129,67.12,2519.86,209.27,2621.73,7
130,209.27,2519.86,367.23,2621.73,7
131,367.23,2519.86,815.49,2621.73,7
132,815.49,2519.86,1469.87,2621.73,7
133,1469.87,2519.86,2129.15,2621.73,7
134,2129.15,2519.86,2509.75,2621.73,7
135,0.0,2415.12,21.25,2519.86,7
136,21.25,2415.12,40.86,2519.86,7
137,40.86,2415.12,67.12,2519.86,7
138,67.12,2415.12,209.27,2519.86,7
139,209.27,2415.12,367.23,2519.86,7
140,367.23,2415.12,815.49,2519.86,7
141,815.49,2415.12,1469.87,2519.86,7
142,1469.87,2415.12,2129.15,2519.86,7
143,2129.15,2415.12,2509.75,2519.86,7
144,0.0,2311.99,21.25,2415.12,7
145,21.25,2311.99,40.86,2415.12,7
146,40.86,2311.99,67.12,2415.12,7
147,67.12,2311.99,209.27,2415.12,7
148,209.27,2311.99,367.23,2415.12,7
149,367.23,2311.99,815.49,2415.12,7
150,815.49,2311.99,1469.87,2415.12,7
151,1469.87,2311.99,2129.15,2415.12,7
152,2129.15,2311.99,2509.75,2415.12,7
153,0.0,2211.74,21.25,2311.99,7
154,21.25,2211.74,40.86,2311.99,7
155,40.86,2211.74,67.12,2311.99,7
156,67.12,2211.74,209.27,2311.99,7
157,209.27,2211.74,367.23,2311.99,7
158,367.23,2211.74,815.49,2311.99,7
159,815.49,2211.74,1469.87,2311.99,7
160,1469.87,2211.74,2129.15,2311.99,7
161,2129.15,2211.74,2509.75,2311.99,7
162,0.0,2111.55,21.25,2211.74,7
163,21.25,2111.55,40.86,2211.74,7
164,40.86,2111.55,67.12,2211.74,7
165,67.12,2111.55,209.27,2211.74,7
166,209.27,2111.55,367.23,2211.74,7
167,367.23,2111.55,815.49,2211.74,7
168,815.49,2111.55,1469.87,2211.74,7
169,1469.87,2111.55,2129.15,2211.74,7
170,2129.15,2111.55,2509.75,2211.74,7
171,0.0,2008.62,21.25,2111.55,7
172,21.25,2008.62,40.86,2111.55,7
173,40.86,2008.62,67.12,2111.55,7
174,67.12,2008.62,209.27,2111.55,7
175,209.27,2008.62,367.23,2111.55,7
176,367.23,2008.62,815.49,2111.55,7
177,815.49,2008.62,1469.87,2111.55,7
178,1469.87,2008.62,2129.15,2111.55,7
179,2129.15,2008.62,2509.75,2111.55,7
180,0.0,1904.84,21.25,2008.62,7
181,21.25,1904.84,40.86,2008.62,7
182,40.86,1904.84,67.12,2008.62,7
183,67.12,1904.84,209.27,2008.62,7
184,209.27,1904.84,367.23,2008.62,7
185,367.23,1904.84,815.49,2008.62,7
186,815.49,1904.84,1469.87,2008.62,7
187,1469.87,1904.84,2129.15,2008.62,7
188,2129.15,1904.84,2509.75,2008.62,7
189,0.0,1804.82,21.25,1904.84,7
190,21.25,1804.82,40.86,1904.84,7
191,40.86,1804.82,67.12,1904.84,7
192,67.12,1804.82,209.27,1904.84,7
193,209.27,1804.82,367.23,1904.84,7
194,367.23,1804.82,815.49,1904.84,7
195,815.49,1804.82,1469.87,1904.84,7
196,1469.87,1804.82,2129.15,1904.84,7
197,2129.15,1804.82,2509.75,1904.84,7
198,0.0,1702.2,21.25,1804.82,7
199,21.25,1702.2,40.86,1804.82,7
200,40.86,1702.2,67.12,1804.82,7
201,67.12,1702.2,209.27,1804.82,7
202,209.27,1702.2,367.23,1804.82,7
203,367.23,1702.2,815.49,1804.82,7
204,815.49,1702.2,1469.87,1804.82,7
205,1469.87,1702.2,2129.15,1804.82,7
206,2129.15,1702.2,2509.75,1804.82,7
207,0.0,1598.91,21.25,1702.2,7
208,21.25,1598.91,40.86,1702.2,7
209,40.86,1598.91,67.12,1702.2,7
210,67.12,1598.91,209.27,1702.2,7
211,209.27,1598.91,367.23,1702.2,7
212,367.23,1598.91,815.49,1702.2,7
213,815.49,1598.91,1469.87,1702.2,7
214,1469.87,1598.91,2129.15,1702.2,7
215,2129.15,1598.91,2509.75,1702.2,7
216,0.0,1499.99,21.25,1598.91,7
217,21.25,1499.99,40.86,1598.91,7
218,40.86,1499.99,67.12,1598.91,7
219,67.12,1499.99,209.27,1598.91,7
220,209.27,1499.99,367.23,1598.91,7
221,367.23,1499.99,815.49,1598.91,7
222,815.49,1499.99,1469.87,1598.91,7
223,1469.87,1499.99,2129.15,1598.91,7
224,2129.15,1499.99,2509.75,1598.91,7
225,0.0,1394.99,21.25,1499.99,7
226,21.25,1394.99,40.86,1499.99,7
227,40.86,1394.99,67.12,1499.99,7
228,67.12,1394.99,209.27,1499.99,7
229,209.27,1394.99,367.23,1499.99,7
230,367.23,1394.99,815.49,1499.99,7
231,815.49,1394.99,1469.87,1499.99,7
232,1469.87,1394.99,2129.15,1499.99,7
233,2129.15,1394.99,2509.75,1499.99,7
234,0.0,1288.56,21.25,1394.99,7
235,21.25,1288.56,40.86,1394.99,7
236,40.86,1288.56,67.12,1394.99,7
237,67.12,1288.56,209.27,1394.99,7
238,209.27,1288.56,367.23,1394.99,7
239,367.23,1288.56,815.49,1394.99,7
240,815.49,1288.56,1469.87,1394.99,7
241,1469.87,1288.56,2129.15,1394.99,7
242,2129.15,1288.56,2509.75,1394.99,7
243,0.0,1187.98,21.25,1288.56,7
244,21.25,1187.98,40.86,1288.56,7
245,40.86,1187.98,67.12,1288.56,7
246,67.12,1187.98,209.27,1288.56,7
247,209.27,1187.98,367.23,1288.56,7
248,367.23,1187.98,815.49,1288.56,7
249,815.49,1187.98,1469.87,1288.56,7
250,1469.87,1187.98,2129.15,1288.56,7
251,2129.15,1187.98,2509.75,1288.56,7
252,0.0,1085.41,21.25,1187.98,7
253,21.25,1085.41,40.86,1187.98,7
254,40.86,1085.41,67.12,1187.98,7
255,67.12,1085.41,209.27,1187.98,7
256,209.27,1085.41,367.23,1187.98,7
257,367.23,1085.41,815.49,1187.98,7
258,815.49,1085.41,1469.87,1187.98,7
259,1469.87,1085.41,2129.15,1187.98,7
260,2129.15,1085.41,2509.75,1187.98,7
261,0.0,982.13,21.25,1085.41,7
262,21.25,982.13,40.86,1085.41,7
263,40.86,982.13,67.12,1085.41,7
264,67.12,982.13,209.27,1085.41,7
265,209.27,982.13,367.23,1085.41,7
266,367.23,982.13,815.49,1085.41,7
267,815.49,982.13,1469.87,1085.41,7
268,1469.87,982.13,2129.15,1085.41,7
269,2129.15,982.13,2509.75,1085.41,7
270,0.0,902.72,21.25,982.13,7
271,21.25,902.72,40.86,982.13,7
272,40.86,902.72,67.12,982.13,7
273,67.12,902.72,209.27,982.13,7
274,209.27,902.72,367.23,982.13,7
275,367.23,902.72,815.49,982.13,7
276,815.49,902.72,1469.87,982.13,7
277,1469.87,902.72,2129.15,982.13,7
278,2129.15,902.72,2509.75,982.13,7
279,0.0,877.2,21.25,902.72,7
280,21.25,877.2,40.86,902.72,7
281,40.86,877.2,67.12,902.72,7
282,67.12,877.2,209.27,902.72,7
283,209.27,877.2,367.23,902.72,7
284,367.23,877.2,815.49,902.72,7
285,815.49,877.2,1469.87,902.72,7
286,1469.87,877.2,2129.15,902.72,7
287,2129.15,877.2,2509.75,902.72,7
288,0.0,729.67,21.25,877.2,7
289,21.25,729.67,40.86,877.2,7
290,40.86,729.67,67.12,877.2,7
291,67.12,729.67,209.27,877.2,7
292,209.27,729.67,367.23,877.2,7
293,367.23,729.67,815.49,877.2,7
294,815.49,729.67,1469.87,877.2,7
295,1469.87,729.67,2129.15,877.2,7
296,2129.15,729.67,2509.75,877.2,7
297,0.0,-1.05,21.25,729.67,7
298,21.25,-1.05,40.86,729.67,7
299,40.86,-1.05,67.12,729.67,7
300,67.12,-1.05,209.27,729.67,7
301,209.27,-1.05,367.23,729.67,7
302,367.23,-1.05,815.49,729.67,7
303,815.49,-1.05,1469.87,729.67,7
304,1469.87,-1.05,2129.15,729.67,7
305,2129.15,-1.05,2509.75,729.67,7
