,bottom_left_x1,bottom_left_y1,top_right_x2,top_right_y2,pg
67,64.29,2611.74,195.43,2708.69,9
68,195.43,2611.74,366.69,2708.69,9
69,366.69,2611.74,546.18,2708.69,9
70,546.18,2611.74,723.6,2708.69,9
71,723.6,2611.74,2509.75,2708.69,9
72,0.0,2509.77,64.29,2611.74,9
73,64.29,2509.77,195.43,2611.74,9
74,195.43,2509.77,366.69,2611.74,9
75,366.69,2509.77,546.18,2611.74,9
76,546.18,2509.77,723.6,2611.74,9
77,723.6,2509.77,2509.75,2611.74,9
78,0.0,2403.91,64.29,2509.77,9
79,64.29,2403.91,195.43,2509.77,9
80,195.43,2403.91,366.69,2509.77,9
81,366.69,2403.91,546.18,2509.77,9
82,546.18,2403.91,723.6,2509.77,9
83,723.6,2403.91,2509.75,2509.77,9
84,0.0,2303.07,64.29,2403.91,9
85,64.29,2303.07,195.43,2403.91,9
86,195.43,2303.07,366.69,2403.91,9
87,366.69,2303.07,546.18,2403.91,9
88,546.18,2303.07,723.6,2403.91,9
89,723.6,2303.07,2509.75,2403.91,9
90,0.0,2200.0,64.29,2303.07,9
91,64.29,2200.0,195.43,2303.07,9
92,195.43,2200.0,366.69,2303.07,9
93,366.69,2200.0,546.18,2303.07,9
94,546.18,2200.0,723.6,2303.07,9
95,723.6,2200.0,2509.75,2303.07,9
96,0.0,2097.67,64.29,2200.0,9
97,64.29,2097.67,195.43,2200.0,9
98,195.43,2097.67,366.69,2200.0,9
99,366.69,2097.67,546.18,2200.0,9
100,546.18,2097.67,723.6,2200.0,9
101,723.6,2097.67,2509.75,2200.0,9
102,0.0,1997.29,64.29,2097.67,9
103,64.29,1997.29,195.43,2097.67,9
104,195.43,1997.29,366.69,2097.67,9
105,366.69,1997.29,546.18,2097.67,9
106,546.18,1997.29,723.6,2097.67,9
107,723.6,1997.29,2509.75,2097.67,9
108,0.0,1894.96,64.29,1997.29,9
109,64.29,1894.96,195.43,1997.29,9
110,195.43,1894.96,366.69,1997.29,9
111,366.69,1894.96,546.18,1997.29,9
112,546.18,1894.96,723.6,1997.29,9
113,723.6,1894.96,2509.75,1997.29,9
114,0.0,1799.65,64.29,1894.96,9
115,64.29,1799.65,195.43,1894.96,9
116,195.43,1799.65,366.69,1894.96,9
117,366.69,1799.65,546.18,1894.96,9
118,546.18,1799.65,723.6,1894.96,9
119,723.6,1799.65,2509.75,1894.96,9
120,0.0,1727.11,64.29,1799.65,9
121,64.29,1727.11,195.43,1799.65,9
122,195.43,1727.11,366.69,1799.65,9
123,366.69,1727.11,546.18,1799.65,9
124,546.18,1727.11,723.6,1799.65,9
125,723.6,1727.11,2509.75,1799.65,9
126,0.0,1695.74,64.29,1727.11,9
127,64.29,1695.74,195.43,1727.11,9
128,195.43,1695.74,366.69,1727.11,9
129,366.69,1695.74,546.18,1727.11,9
130,546.18,1695.74,723.6,1727.11,9
131,723.6,1695.74,2509.75,1727.11,9
132,0.0,1589.05,64.29,1695.74,9
133,64.29,1589.05,195.43,1695.74,9
134,195.43,1589.05,366.69,1695.74,9
135,366.69,1589.05,546.18,1695.74,9
136,546.18,1589.05,723.6,1695.74,9
137,723.6,1589.05,2509.75,1695.74,9
138,0.0,1485.84,64.29,1589.05,9
139,64.29,1485.84,195.43,1589.05,9
140,195.43,1485.84,366.69,1589.05,9
141,366.69,1485.84,546.18,1589.05,9
142,546.18,1485.84,723.6,1589.05,9
143,723.6,1485.84,2509.75,1589.05,9
144,0.0,1381.49,64.29,1485.84,9
145,64.29,1381.49,195.43,1485.84,9
146,195.43,1381.49,366.69,1485.84,9
147,366.69,1381.49,546.18,1485.84,9
148,546.18,1381.49,723.6,1485.84,9
149,723.6,1381.49,2509.75,1485.84,9
150,0.0,1278.04,64.29,1381.49,9
151,64.29,1278.04,195.43,1381.49,9
152,195.43,1278.04,366.69,1381.49,9
153,366.69,1278.04,546.18,1381.49,9
154,546.18,1278.04,723.6,1381.49,9
155,723.6,1278.04,2509.75,1381.49,9
156,0.0,1175.89,64.29,1278.04,9
157,64.29,1175.89,195.43,1278.04,9
158,195.43,1175.89,366.69,1278.04,9
159,366.69,1175.89,546.18,1278.04,9
160,546.18,1175.89,723.6,1278.04,9
161,723.6,1175.89,2509.75,1278.04,9
162,0.0,1070.8,64.29,1175.89,9
163,64.29,1070.8,195.43,1175.89,9
164,195.43,1070.8,366.69,1175.89,9
165,366.69,1070.8,546.18,1175.89,9
166,546.18,1070.8,723.6,1175.89,9
167,723.6,1070.8,2509.75,1175.89,9
168,0.0,968.35,64.29,1070.8,9
169,64.29,968.35,195.43,1070.8,9
170,195.43,968.35,366.69,1070.8,9
171,366.69,968.35,546.18,1070.8,9
172,546.18,968.35,723.6,1070.8,9
173,723.6,968.35,2509.75,1070.8,9
174,0.0,867.89,64.29,968.35,9
175,64.29,867.89,195.43,968.35,9
176,195.43,867.89,366.69,968.35,9
177,366.69,867.89,546.18,968.35,9
178,546.18,867.89,723.6,968.35,9
179,723.6,867.89,2509.75,968.35,9
180,0.0,764.14,64.29,867.89,9
181,64.29,764.14,195.43,867.89,9
182,195.43,764.14,366.69,867.89,9
183,366.69,764.14,546.18,867.89,9
184,546.18,764.14,723.6,867.89,9
185,723.6,764.14,2509.75,867.89,9
186,0.0,659.81,64.29,764.14,9
187,64.29,659.81,195.43,764.14,9
188,195.43,659.81,366.69,764.14,9
189,366.69,659.81,546.18,764.14,9
190,546.18,659.81,723.6,764.14,9
191,723.6,659.81,2509.75,764.14,9
192,0.0,556.94,64.29,659.81,9
193,64.29,556.94,195.43,659.81,9
194,195.43,556.94,366.69,659.81,9
195,366.69,556.94,546.18,659.81,9
196,546.18,556.94,723.6,659.81,9
197,723.6,556.94,2509.75,659.81,9
198,0.0,454.17,64.29,556.94,9
199,64.29,454.17,195.43,556.94,9
200,195.43,454.17,366.69,556.94,9
201,366.69,454.17,546.18,556.94,9
202,546.18,454.17,723.6,556.94,9
203,723.6,454.17,2509.75,556.94,9
204,0.0,-0.96,64.29,454.17,9
205,64.29,-0.96,195.43,454.17,9
206,195.43,-0.96,366.69,454.17,9
207,366.69,-0.96,546.18,454.17,9
208,546.18,-0.96,723.6,454.17,9
209,723.6,-0.96,2509.75,454.17,9
