,bottom_left_x1,bottom_left_y1,top_right_x2,top_right_y2,pg
78,0.0,2362.74,64.85,2462.69,8
79,64.85,2362.74,194.46,2462.69,8
80,194.46,2362.74,361.08,2462.69,8
81,361.08,2362.74,705.14,2462.69,8
82,705.14,2362.74,1559.25,2462.69,8
83,1559.25,2362.74,2509.73,2462.69,8
84,0.0,2261.59,64.85,2362.74,8
85,64.85,2261.59,194.46,2362.74,8
86,194.46,2261.59,361.08,2362.74,8
87,361.08,2261.59,705.14,2362.74,8
88,705.14,2261.59,1559.25,2362.74,8
89,1559.25,2261.59,2509.73,2362.74,8
90,0.0,2159.17,64.85,2261.59,8
91,64.85,2159.17,194.46,2261.59,8
92,194.46,2159.17,361.08,2261.59,8
93,361.08,2159.17,705.14,2261.59,8
94,705.14,2159.17,1559.25,2261.59,8
95,1559.25,2159.17,2509.73,2261.59,8
96,0.0,2054.85,64.85,2159.17,8
97,64.85,2054.85,194.46,2159.17,8
98,194.46,2054.85,361.08,2159.17,8
99,361.08,2054.85,705.14,2159.17,8
100,705.14,2054.85,1559.25,2159.17,8
101,1559.25,2054.85,2509.73,2159.17,8
102,0.0,2004.31,64.85,2054.85,8
103,64.85,2004.31,194.46,2054.85,8
104,194.46,2004.31,361.08,2054.85,8
105,361.08,2004.31,705.14,2054.85,8
106,705.14,2004.31,1559.25,2054.85,8
107,1559.25,2004.31,2509.73,2054.85,8
108,0.0,1902.43,64.85,2004.31,8
109,64.85,1902.43,194.46,2004.31,8
110,194.46,1902.43,361.08,2004.31,8
111,361.08,1902.43,705.14,2004.31,8
112,705.14,1902.43,1559.25,2004.31,8
113,1559.25,1902.43,2509.73,2004.31,8
114,0.0,1798.56,64.85,1902.43,8
115,64.85,1798.56,194.46,1902.43,8
116,194.46,1798.56,361.08,1902.43,8
117,361.08,1798.56,705.14,1902.43,8
118,705.14,1798.56,1559.25,1902.43,8
119,1559.25,1798.56,2509.73,1902.43,8
120,0.0,1696.83,64.85,1798.56,8
121,64.85,1696.83,194.46,1798.56,8
122,194.46,1696.83,361.08,1798.56,8
123,361.08,1696.83,705.14,1798.56,8
124,705.14,1696.83,1559.25,1798.56,8
125,1559.25,1696.83,2509.73,1798.56,8
126,0.0,1595.25,64.85,1696.83,8
127,64.85,1595.25,194.46,1696.83,8
128,194.46,1595.25,361.08,1696.83,8
129,361.08,1595.25,705.14,1696.83,8
130,705.14,1595.25,1559.25,1696.83,8
131,1559.25,1595.25,2509.73,1696.83,8
132,0.0,1490.81,64.85,1595.25,8
133,64.85,1490.81,194.46,1595.25,8
134,194.46,1490.81,361.08,1595.25,8
135,361.08,1490.81,705.14,1595.25,8
136,705.14,1490.81,1559.25,1595.25,8
137,1559.25,1490.81,2509.73,1595.25,8
138,0.0,1387.47,64.85,1490.81,8
139,64.85,1387.47,194.46,1490.81,8
140,194.46,1387.47,361.08,1490.81,8
141,361.08,1387.47,705.14,1490.81,8
142,705.14,1387.47,1559.25,1490.81,8
143,1559.25,1387.47,2509.73,1490.81,8
144,0.0,1284.71,64.85,1387.47,8
145,64.85,1284.71,194.46,1387.47,8
146,194.46,1284.71,361.08,1387.47,8
147,361.08,1284.71,705.14,1387.47,8
148,705.14,1284.71,1559.25,1387.47,8
149,1559.25,1284.71,2509.73,1387.47,8
150,0.0,1183.57,64.85,1284.71,8
151,64.85,1183.57,194.46,1284.71,8
152,194.46,1183.57,361.08,1284.71,8
153,361.08,1183.57,705.14,1284.71,8
154,705.14,1183.57,1559.25,1284.71,8
155,1559.25,1183.57,2509.73,1284.71,8
156,0.0,1080.22,64.85,1183.57,8
157,64.85,1080.22,194.46,1183.57,8
158,194.46,1080.22,361.08,1183.57,8
159,361.08,1080.22,705.14,1183.57,8
160,705.14,1080.22,1559.25,1183.57,8
161,1559.25,1080.22,2509.73,1183.57,8
162,0.0,972.28,64.85,1080.22,8
163,64.85,972.28,194.46,1080.22,8
164,194.46,972.28,361.08,1080.22,8
165,361.08,972.28,705.14,1080.22,8
166,705.14,972.28,1559.25,1080.22,8
167,1559.25,972.28,2509.73,1080.22,8
168,0.0,872.07,64.85,972.28,8
169,64.85,872.07,194.46,972.28,8
170,194.46,872.07,361.08,972.28,8
171,361.08,872.07,705.14,972.28,8
172,705.14,872.07,1559.25,972.28,8
173,1559.25,872.07,2509.73,972.28,8
174,0.0,792.38,64.85,872.07,8
175,64.85,792.38,194.46,872.07,8
176,194.46,792.38,361.08,872.07,8
177,361.08,792.38,705.14,872.07,8
178,705.14,792.38,1559.25,872.07,8
179,1559.25,792.38,2509.73,872.07,8
180,0.0,769.37,64.85,792.38,8
181,64.85,769.37,194.46,792.38,8
182,194.46,769.37,361.08,792.38,8
183,361.08,769.37,705.14,792.38,8
184,705.14,769.37,1559.25,792.38,8
185,1559.25,769.37,2509.73,792.38,8
186,0.0,745.29,64.85,769.37,8
187,64.85,745.29,194.46,769.37,8
188,194.46,745.29,361.08,769.37,8
189,361.08,745.29,705.14,769.37,8
190,705.14,745.29,1559.25,769.37,8
191,1559.25,745.29,2509.73,769.37,8
192,0.0,729.43,64.85,745.29,8
193,64.85,729.43,194.46,745.29,8
194,194.46,729.43,361.08,745.29,8
195,361.08,729.43,705.14,745.29,8
196,705.14,729.43,1559.25,745.29,8
197,1559.25,729.43,2509.73,745.29,8
198,0.0,651.89,64.85,729.43,8
199,64.85,651.89,194.46,729.43,8
200,194.46,651.89,361.08,729.43,8
201,361.08,651.89,705.14,729.43,8
202,705.14,651.89,1559.25,729.43,8
203,1559.25,651.89,2509.73,729.43,8
204,0.0,579.55,64.85,651.89,8
205,64.85,579.55,194.46,651.89,8
206,194.46,579.55,361.08,651.89,8
207,361.08,579.55,705.14,651.89,8
208,705.14,579.55,1559.25,651.89,8
209,1559.25,579.55,2509.73,651.89,8
210,0.0,498.41,64.85,579.55,8
211,64.85,498.41,194.46,579.55,8
212,194.46,498.41,361.08,579.55,8
213,361.08,498.41,705.14,579.55,8
214,705.14,498.41,1559.25,579.55,8
215,1559.25,498.41,2509.73,579.55,8
216,0.0,-0.97,64.85,498.41,8
217,64.85,-0.97,194.46,498.41,8
218,194.46,-0.97,361.08,498.41,8
219,361.08,-0.97,705.14,498.41,8
220,705.14,-0.97,1559.25,498.41,8
221,1559.25,-0.97,2509.73,498.41,8
