,bottom_left_x1,bottom_left_y1,top_right_x2,top_right_y2,pg
67,706.08,3118.28,776.36,3144.71,6
68,776.36,3118.28,1444.23,3144.71,6
69,1444.23,3118.28,2509.72,3144.71,6
70,0.0,3043.21,372.11,3118.28,6
71,372.11,3043.21,706.08,3118.28,6
72,706.08,3043.21,776.36,3118.28,6
73,776.36,3043.21,1444.23,3118.28,6
74,1444.23,3043.21,2509.72,3118.28,6
75,0.0,2967.81,372.11,3043.21,6
76,372.11,2967.81,706.08,3043.21,6
77,706.08,2967.81,776.36,3043.21,6
78,776.36,2967.81,1444.23,3043.21,6
79,1444.23,2967.81,2509.72,3043.21,6
80,0.0,2938.51,372.11,2967.81,6
81,372.11,2938.51,706.08,2967.81,6
82,706.08,2938.51,776.36,2967.81,6
83,776.36,2938.51,1444.23,2967.81,6
84,1444.23,2938.51,2509.72,2967.81,6
85,0.0,2911.45,372.11,2938.51,6
86,372.11,2911.45,706.08,2938.51,6
87,706.08,2911.45,776.36,2938.51,6
88,776.36,2911.45,1444.23,2938.51,6
89,1444.23,2911.45,2509.72,2938.51,6
90,0.0,2839.38,372.11,2911.45,6
91,372.11,2839.38,706.08,2911.45,6
92,706.08,2839.38,776.36,2911.45,6
93,776.36,2839.38,1444.23,2911.45,6
94,1444.23,2839.38,2509.72,2911.45,6
95,0.0,2765.47,372.11,2839.38,6
96,372.11,2765.47,706.08,2839.38,6
97,706.08,2765.47,776.36,2839.38,6
98,776.36,2765.47,1444.23,2839.38,6
99,1444.23,2765.47,2509.72,2839.38,6
100,0.0,2732.76,372.11,2765.47,6
101,372.11,2732.76,706.08,2765.47,6
102,706.08,2732.76,776.36,2765.47,6
103,776.36,2732.76,1444.23,2765.47,6
104,1444.23,2732.76,2509.72,2765.47,6
105,0.0,2701.52,372.11,2732.76,6
106,372.11,2701.52,706.08,2732.76,6
107,706.08,2701.52,776.36,2732.76,6
108,776.36,2701.52,1444.23,2732.76,6
109,1444.23,2701.52,2509.72,2732.76,6
110,0.0,2632.73,372.11,2701.52,6
111,372.11,2632.73,706.08,2701.52,6
112,706.08,2632.73,776.36,2701.52,6
113,776.36,2632.73,1444.23,2701.52,6
114,1444.23,2632.73,2509.72,2701.52,6
115,0.0,2562.79,372.11,2632.73,6
116,372.11,2562.79,706.08,2632.73,6
117,706.08,2562.79,776.36,2632.73,6
118,776.36,2562.79,1444.23,2632.73,6
119,1444.23,2562.79,2509.72,2632.73,6
120,0.0,2553.84,372.11,2562.79,6
121,372.11,2553.84,706.08,2562.79,6
122,706.08,2553.84,776.36,2562.79,6
123,776.36,2553.84,1444.23,2562.79,6
124,1444.23,2553.84,2509.72,2562.79,6
125,0.0,2530.78,372.11,2553.84,6
126,372.11,2530.78,706.08,2553.84,6
127,706.08,2530.78,776.36,2553.84,6
128,776.36,2530.78,1444.23,2553.84,6
129,1444.23,2530.78,2509.72,2553.84,6
130,0.0,2505.56,372.11,2530.78,6
131,372.11,2505.56,706.08,2530.78,6
132,706.08,2505.56,776.36,2530.78,6
133,776.36,2505.56,1444.23,2530.78,6
134,1444.23,2505.56,2509.72,2530.78,6
135,0.0,2429.78,372.11,2505.56,6
136,372.11,2429.78,706.08,2505.56,6
137,706.08,2429.78,776.36,2505.56,6
138,776.36,2429.78,1444.23,2505.56,6
139,1444.23,2429.78,2509.72,2505.56,6
140,0.0,2353.03,372.11,2429.78,6
141,372.11,2353.03,706.08,2429.78,6
142,706.08,2353.03,776.36,2429.78,6
143,776.36,2353.03,1444.23,2429.78,6
144,1444.23,2353.03,2509.72,2429.78,6
145,0.0,2326.21,372.11,2353.03,6
146,372.11,2326.21,706.08,2353.03,6
147,706.08,2326.21,776.36,2353.03,6
148,776.36,2326.21,1444.23,2353.03,6
149,1444.23,2326.21,2509.72,2353.03,6
150,0.0,2299.94,372.11,2326.21,6
151,372.11,2299.94,706.08,2326.21,6
152,706.08,2299.94,776.36,2326.21,6
153,776.36,2299.94,1444.23,2326.21,6
154,1444.23,2299.94,2509.72,2326.21,6
155,0.0,2225.12,372.11,2299.94,6
156,372.11,2225.12,706.08,2299.94,6
157,706.08,2225.12,776.36,2299.94,6
158,776.36,2225.12,1444.23,2299.94,6
159,1444.23,2225.12,2509.72,2299.94,6
160,0.0,2150.43,372.11,2225.12,6
161,372.11,2150.43,706.08,2225.12,6
162,706.08,2150.43,776.36,2225.12,6
163,776.36,2150.43,1444.23,2225.12,6
164,1444.23,2150.43,2509.72,2225.12,6
165,0.0,2121.46,372.11,2150.43,6
166,372.11,2121.46,706.08,2150.43,6
167,706.08,2121.46,776.36,2150.43,6
168,776.36,2121.46,1444.23,2150.43,6
169,1444.23,2121.46,2509.72,2150.43,6
170,0.0,2093.8,372.11,2121.46,6
171,372.11,2093.8,706.08,2121.46,6
172,706.08,2093.8,776.36,2121.46,6
173,776.36,2093.8,1444.23,2121.46,6
174,1444.23,2093.8,2509.72,2121.46,6
175,0.0,2021.02,372.11,2093.8,6
176,372.11,2021.02,706.08,2093.8,6
177,706.08,2021.02,776.36,2093.8,6
178,776.36,2021.02,1444.23,2093.8,6
179,1444.23,2021.02,2509.72,2093.8,6
180,0.0,1947.12,372.11,2021.02,6
181,372.11,1947.12,706.08,2021.02,6
182,706.08,1947.12,776.36,2021.02,6
183,776.36,1947.12,1444.23,2021.02,6
184,1444.23,1947.12,2509.72,2021.02,6
185,0.0,1918.55,372.11,1947.12,6
186,372.11,1918.55,706.08,1947.12,6
187,706.08,1918.55,776.36,1947.12,6
188,776.36,1918.55,1444.23,1947.12,6
189,1444.23,1918.55,2509.72,1947.12,6
190,0.0,1890.43,372.11,1918.55,6
191,372.11,1890.43,706.08,1918.55,6
192,706.08,1890.43,776.36,1918.55,6
193,776.36,1890.43,1444.23,1918.55,6
194,1444.23,1890.43,2509.72,1918.55,6
195,0.0,1814.62,372.11,1890.43,6
196,372.11,1814.62,706.08,1890.43,6
197,706.08,1814.62,776.36,1890.43,6
198,776.36,1814.62,1444.23,1890.43,6
199,1444.23,1814.62,2509.72,1890.43,6
200,0.0,1740.41,372.11,1814.62,6
201,372.11,1740.41,706.08,1814.62,6
202,706.08,1740.41,776.36,1814.62,6
203,776.36,1740.41,1444.23,1814.62,6
204,1444.23,1740.41,2509.72,1814.62,6
205,0.0,1710.96,372.11,1740.41,6
206,372.11,1710.96,706.08,1740.41,6
207,706.08,1710.96,776.36,1740.41,6
208,776.36,1710.96,1444.23,1740.41,6
209,1444.23,1710.96,2509.72,1740.41,6
210,0.0,1611.61,372.11,1710.96,6
211,372.11,1611.61,706.08,1710.96,6
212,706.08,1611.61,776.36,1710.96,6
213,776.36,1611.61,1444.23,1710.96,6
214,1444.23,1611.61,2509.72,1710.96,6
215,0.0,1531.95,372.11,1611.61,6
216,372.11,1531.95,706.08,1611.61,6
217,706.08,1531.95,776.36,1611.61,6
218,776.36,1531.95,1444.23,1611.61,6
219,1444.23,1531.95,2509.72,1611.61,6
220,0.0,1504.33,372.11,1531.95,6
221,372.11,1504.33,706.08,1531.95,6
222,706.08,1504.33,776.36,1531.95,6
223,776.36,1504.33,1444.23,1531.95,6
224,1444.23,1504.33,2509.72,1531.95,6
225,0.0,1409.94,372.11,1504.33,6
226,372.11,1409.94,706.08,1504.33,6
227,706.08,1409.94,776.36,1504.33,6
228,776.36,1409.94,1444.23,1504.33,6
229,1444.23,1409.94,2509.72,1504.33,6
230,0.0,1333.85,372.11,1409.94,6
231,372.11,1333.85,706.08,1409.94,6
232,706.08,1333.85,776.36,1409.94,6
233,776.36,1333.85,1444.23,1409.94,6
234,1444.23,1333.85,2509.72,1409.94,6
235,0.0,1304.55,372.11,1333.85,6
236,372.11,1304.55,706.08,1333.85,6
237,706.08,1304.55,776.36,1333.85,6
238,776.36,1304.55,1444.23,1333.85,6
239,1444.23,1304.55,2509.72,1333.85,6
240,0.0,1203.9,372.11,1304.55,6
241,372.11,1203.9,706.08,1304.55,6
242,706.08,1203.9,776.36,1304.55,6
243,776.36,1203.9,1444.23,1304.55,6
244,1444.23,1203.9,2509.72,1304.55,6
245,0.0,1101.63,372.11,1203.9,6
246,372.11,1101.63,706.08,1203.9,6
247,706.08,1101.63,776.36,1203.9,6
248,776.36,1101.63,1444.23,1203.9,6
249,1444.23,1101.63,2509.72,1203.9,6
250,0.0,1000.52,372.11,1101.63,6
251,372.11,1000.52,706.08,1101.63,6
252,706.08,1000.52,776.36,1101.63,6
253,776.36,1000.52,1444.23,1101.63,6
254,1444.23,1000.52,2509.72,1101.63,6
255,0.0,923.86,372.11,1000.52,6
256,372.11,923.86,706.08,1000.52,6
257,706.08,923.86,776.36,1000.52,6
258,776.36,923.86,1444.23,1000.52,6
259,1444.23,923.86,2509.72,1000.52,6
260,0.0,895.28,372.11,923.86,6
261,372.11,895.28,706.08,923.86,6
262,706.08,895.28,776.36,923.86,6
263,776.36,895.28,1444.23,923.86,6
264,1444.23,895.28,2509.72,923.86,6
265,0.0,799.42,372.11,895.28,6
266,372.11,799.42,706.08,895.28,6
267,706.08,799.42,776.36,895.28,6
268,776.36,799.42,1444.23,895.28,6
269,1444.23,799.42,2509.72,895.28,6
270,0.0,704.03,372.11,799.42,6
271,372.11,704.03,706.08,799.42,6
272,706.08,704.03,776.36,799.42,6
273,776.36,704.03,1444.23,799.42,6
274,1444.23,704.03,2509.72,799.42,6
275,0.0,598.37,372.11,704.03,6
276,372.11,598.37,706.08,704.03,6
277,706.08,598.37,776.36,704.03,6
278,776.36,598.37,1444.23,704.03,6
279,1444.23,598.37,2509.72,704.03,6
280,0.0,512.58,372.11,598.37,6
281,372.11,512.58,706.08,598.37,6
282,706.08,512.58,776.36,598.37,6
283,776.36,512.58,1444.23,598.37,6
284,1444.23,512.58,2509.72,598.37,6
285,0.0,-1.06,372.11,512.58,6
286,372.11,-1.06,706.08,512.58,6
287,706.08,-1.06,776.36,512.58,6
288,776.36,-1.06,1444.23,512.58,6
289,1444.23,-1.06,2509.72,512.58,6
