degree,count
0,0
1,258
2,1518
3,267
4,296
5,108
6,96
7,39
8,39
9,31
10,11
11,9
12,11
13,5
14,9
15,5
16,3
17,2
18,4
19,1
20,0
21,2
22,0
23,0
24,0
25,1
26,1
27,0
28,1
29,0
30,1
