url,title,search
"https://ldsgenealogy.com/cgi-bin/libraries.cgi?26345_Friends%27_records_of_Purchase,_Westchester_Co.,_New_York_:_births,_1703-1789_;_deaths,_1724-1790","Friends%27 records of Purchase, Westchester Co., New York : births, 1703-1789 ; deaths, 1724-1790","https://www.worldcat.org/search?qt=worldcat_org_all&q=Friends%27%20records%20of%20Purchase,%20Westchester%20Co.,%20New%20York%20:%20births,%201703-1789%20;%20deaths,%201724-1790"
https://ldsgenealogy.com/cgi-bin/libraries.cgi?53805_Quaker_births_:_New_York_Monthly_Meeting_(New_York_City)_1771_to_1826.,Quaker births : New York Monthly Meeting (New York City) 1771 to 1826.,https://www.worldcat.org/search?qt=worldcat_org_all&q=Quaker%20births%20:%20New%20York%20Monthly%20Meeting%20(New%20York%20City)%201771%20to%201826.
"https://ldsgenealogy.com/cgi-bin/libraries.cgi?53825_Quaker_marriages,_births,_deaths,_slaves,_Nine_Partners_M.M.,_Dutchess_Co.,_N.Y","Quaker marriages, births, deaths, slaves, Nine Partners M.M., Dutchess Co., N.Y","https://www.worldcat.org/search?qt=worldcat_org_all&q=Quaker%20marriages,%20births,%20deaths,%20slaves,%20Nine%20Partners%20M.M.,%20Dutchess%20Co.,%20N.Y"
"https://ldsgenealogy.com/cgi-bin/libraries.cgi?54421_Record_of_births_and_baptisms,_1797-1827","Record of births and baptisms, 1797-1827","https://www.worldcat.org/search?qt=worldcat_org_all&q=Record%20of%20births%20and%20baptisms,%201797-1827"
"https://ldsgenealogy.com/cgi-bin/libraries.cgi?5689_Amawalk,_Westchester_County,_New_York,_Friends_Monthly_Meeting_records_:_births,_marriages_and_deaths,_1724-1908","Amawalk, Westchester County, New York, Friends Monthly Meeting records : births, marriages and deaths, 1724-1908","https://www.worldcat.org/search?qt=worldcat_org_all&q=Amawalk,%20Westchester%20County,%20New%20York,%20Friends%20Monthly%20Meeting%20records%20:%20births,%20marriages%20and%20deaths,%201724-1908"
"https://ldsgenealogy.com/cgi-bin/libraries.cgi?9723_Births_in_Lewisboro,_New_York_:_1744_to_1849","Births in Lewisboro, New York : 1744 to 1849","https://www.worldcat.org/search?qt=worldcat_org_all&q=Births%20in%20Lewisboro,%20New%20York%20:%201744%20to%201849"
"https://ldsgenealogy.com/cgi-bin/libraries.cgi?9920_Births,_deaths,_marriages,_and_removal_certificates,_1795-1876","Births, deaths, marriages, and removal certificates, 1795-1876","https://www.worldcat.org/search?qt=worldcat_org_all&q=Births,%20deaths,%20marriages,%20and%20removal%20certificates,%201795-1876"
https://www.familysearch.org/library/books/viewer/189550/?offset=0#page=103&viewer=picture&o=&n=0&q=,Baptisms from Reformed Dutch church at Success,https://www.familysearch.org/library/books/viewer/189550/?offset=0#page=103&viewer=picture&o=&n=0&q=
https://www.familysearch.org/library/books/viewer/190936/?offset=0#page=101&viewer=picture&o=&n=0&q=,"Baptismal record of the First Reformed Dutch church at Jamaica, Long Island, New York ... 1702 to ..",https://www.familysearch.org/library/books/viewer/190936/?offset=0#page=101&viewer=picture&o=&n=0&q=
https://www.familysearch.org/library/books/viewer/198348/?offset=0#page=101&viewer=picture&o=&n=0&q=,"Baptismal record of the Reformed Dutch Church at Oyster Bay, Long Island, New York, 1741-1846",https://www.familysearch.org/library/books/viewer/198348/?offset=0#page=101&viewer=picture&o=&n=0&q=
