degree,count
0,0
1,12
2,26
3,109
4,359
5,235
6,8
7,20
8,42
9,31
10,10
11,11
12,11
13,10
14,8
15,4
16,10
17,4
18,4
19,4
20,6
21,2
22,6
23,2
24,2
25,1
26,1
27,0
28,0
29,2
30,0
31,0
32,5
33,0
34,0
35,0
36,1
37,1
38,1
