degree,count
0,0
1,39
2,221
3,563
4,93
5,107
6,86
7,69
8,36
9,58
10,42
11,29
12,23
13,28
14,15
15,17
16,13
17,9
18,5
19,7
20,4
21,3
22,2
23,3
24,5
25,5
26,3
27,6
28,3
29,1
30,1
31,1
32,2
33,2
34,2
35,1
36,2
37,1
38,0
39,0
40,0
41,1
42,0
43,1
44,0
45,0
46,0
47,0
48,1
49,0
50,2
51,0
52,0
53,1
