,year,year_count,congregation,denomination,density,clustering,gender_assort,degree_assort,mod_assort,male_bridges,female_bridges,male-female,male-male,female-female,male,female,nodes,bridge_pct,network_pct
0,1688,1,huguenot-nyc,huguenot,0.22727272727272727,0.81,-0.33928571428571425,-0.1538461538461485,0.19402985074626863,0,1,0.3333333333333333,0.13333333333333333,0.2,6,6,12,1.0,0.5
1,1689,2,huguenot-nyc,huguenot,0.047895500725689405,0.55,-0.21212121212121215,0.09580065521691664,0.6868545911247558,4,6,0.30303030303030304,0.19696969696969696,0.19696969696969696,27,26,53,0.6,0.49056603773584906
2,1690,3,huguenot-nyc,huguenot,0.03929824561403509,0.616,-0.2017728014928856,0.06554931393314326,0.7395979656091064,6,7,0.29464285714285715,0.20535714285714285,0.17857142857142858,38,37,76,0.5384615384615384,0.4868421052631579
3,1691,4,huguenot-nyc,huguenot,0.0351357037660425,0.619,-0.1751233141319719,0.08449978581269613,0.7296611467197515,9,6,0.2844311377245509,0.20958083832335328,0.17964071856287425,45,51,98,0.4,0.5204081632653061
4,1692,5,huguenot-nyc,huguenot,0.024918743228602384,0.679,-0.1854984710410614,0.01626016260162554,0.7768708248892894,9,7,0.29051383399209485,0.2015810276679842,0.18972332015810275,67,74,143,0.4375,0.5174825174825175
5,1693,6,huguenot-nyc,huguenot,0.020657435551052573,0.657,-0.1763075257173796,0.043322455547097,0.7310710313392799,9,8,0.28746594005449594,0.2098092643051771,0.18528610354223432,88,98,189,0.47058823529411764,0.5185185185185185
6,1694,7,huguenot-nyc,huguenot,0.017581165749003227,0.677,-0.20319502509790688,0.0390566588914034,0.7120725300981361,17,12,0.2958963282937365,0.19654427645788336,0.1879049676025918,105,122,230,0.41379310344827586,0.5304347826086957
7,1695,8,huguenot-nyc,huguenot,0.017044928207503474,0.675,-0.20461560744805826,0.03755182998819367,0.7143041987449052,16,9,0.2971014492753623,0.19202898550724637,0.19384057971014493,112,140,255,0.36,0.5490196078431373
8,1696,9,huguenot-nyc,huguenot,0.017024956758092413,0.655,-0.21165718599196612,0.01713720065167244,0.7249642451314602,11,11,0.2997097242380261,0.19158200290275762,0.193033381712627,124,158,285,0.5,0.5543859649122806
9,1697,10,huguenot-nyc,huguenot,0.016941321423071,0.589,-0.20907069157951977,0.00128510447090506,0.7120869367565403,10,11,0.29935064935064937,0.1987012987012987,0.18831168831168832,131,168,302,0.5238095238095238,0.5562913907284768
10,1698,11,huguenot-nyc,huguenot,0.015986045926165687,0.652,-0.21138515274671554,0.008724734725418206,0.7059365376970587,10,11,0.30033745781777277,0.19797525309336333,0.1889763779527559,146,185,334,0.5238095238095238,0.5538922155688623
11,1699,12,huguenot-nyc,huguenot,0.014941950005923469,0.668,-0.21134901463405184,0.008071282341239504,0.7074177374923567,11,10,0.2998017839444995,0.19821605550049554,0.18731417244796827,163,202,368,0.47619047619047616,0.5489130434782609
12,1700,13,huguenot-nyc,huguenot,0.013386880856760375,0.647,-0.21887137564090825,0.026069496398572478,0.7015587505797425,22,13,0.3017391304347826,0.1956521739130435,0.18608695652173912,181,230,415,0.37142857142857144,0.5542168674698795
13,1701,14,huguenot-nyc,huguenot,0.012399708242159009,0.688,-0.22103119146905237,0.010777971296646578,0.7182714544551553,22,13,0.3026315789473684,0.19427244582043343,0.1873065015479876,201,252,457,0.37142857142857144,0.5514223194748359
14,1702,15,huguenot-nyc,huguenot,0.011804868980319586,0.715,-0.22082924697820694,0.01526514449365939,0.7194550978951235,21,11,0.3027916964924839,0.19327129563350035,0.1889763779527559,213,270,487,0.34375,0.5544147843942505
15,1703,16,huguenot-nyc,huguenot,0.011386045105965019,0.715,-0.22458380527979074,0.03377966634018122,0.7170052340533262,20,11,0.3039150630391506,0.1930988719309887,0.18779031187790313,228,283,515,0.3548387096774194,0.5495145631067961
16,1704,17,huguenot-nyc,huguenot,0.010816731703977544,0.687,-0.2274826419098438,0.03193835904058245,0.7261091625271487,22,12,0.304746835443038,0.1930379746835443,0.18670886075949367,239,298,541,0.35294117647058826,0.5508317929759704
17,1705,18,huguenot-nyc,huguenot,0.010650623885918004,0.697,-0.2273443880808509,0.021909314935854615,0.727946747373213,25,11,0.30484160191273163,0.19187089061566048,0.18828451882845187,245,312,561,0.3055555555555556,0.5561497326203209
18,1706,19,huguenot-nyc,huguenot,0.010410503732123755,0.695,-0.22810149710282904,0.013301468145581979,0.7260853283347094,27,9,0.30510907003444315,0.19230769230769232,0.18771526980482203,252,323,579,0.25,0.5578583765112263
19,1707,20,huguenot-nyc,huguenot,0.010396429509057496,0.699,-0.22747373179335104,0.017672006976233154,0.7235174433673733,26,9,0.3049943883277217,0.19248035914702583,0.18799102132435466,255,327,586,0.2571428571428571,0.5580204778156996
20,1708,21,huguenot-nyc,huguenot,0.010247588968473295,0.672,-0.2280177245314899,0.018606973078086057,0.7275195045513215,26,10,0.30517336268574574,0.1915244909190974,0.1887727022564667,258,334,596,0.2777777777777778,0.5604026845637584
21,1709,22,huguenot-nyc,huguenot,0.010266168360603437,0.693,-0.22715602421199482,0.018474366855025032,0.7307792798340098,26,10,0.3049389567147614,0.19200887902330743,0.18867924528301888,257,332,593,0.2777777777777778,0.5598650927487352
