,year,year_count,congregation,denomination,density,clustering,gender_assort,degree_assort,mod_assort,male_bridges,female_bridges,male-female,male-male,female-female,male,female,nodes,bridge_pct,network_pct
0,1755,11,va-peakedmountain-union,union,0.2857142857142857,0.441,-0.33333333333333354,-1.0,1.0,0,1,0.3333333333333333,0.16666666666666666,0.16666666666666666,4,3,7,1.0,0.42857142857142855
1,1756,12,va-peakedmountain-union,union,0.19444444444444445,0.333,-0.1666666666666669,-0.5555555555555568,1.0,0,1,0.2857142857142857,0.2857142857142857,0.14285714285714285,6,3,9,1.0,0.3333333333333333
2,1757,13,va-peakedmountain-union,union,0.12105263157894737,0.554,-0.23846153846153875,-0.007299270072992011,0.9999999999999999,2,0,0.30434782608695654,0.2608695652173913,0.13043478260869565,11,9,20,0.0,0.45
3,1758,14,va-peakedmountain-union,union,0.12121212121212122,0.503,-0.22838709677419336,0.08943089430894392,1.0,2,0,0.30357142857142855,0.25,0.14285714285714285,12,10,22,0.0,0.45454545454545453
4,1759,15,va-peakedmountain-union,union,0.0960591133004926,0.47,-0.23809523809523808,0.08584474885844837,1.0,2,0,0.3076923076923077,0.23076923076923078,0.15384615384615385,15,14,29,0.0,0.4827586206896552
5,1760,16,va-peakedmountain-union,union,0.0946969696969697,0.617,-0.21997712542889833,-0.1355815554026159,0.9249812453113277,2,0,0.29,0.22,0.14,17,15,33,0.0,0.45454545454545453
6,1761,17,va-peakedmountain-union,union,0.07422402159244265,0.619,-0.21137962679718558,0.0232640738767526,0.9317476732161322,2,1,0.2818181818181818,0.2,0.14545454545454545,19,18,39,0.3333333333333333,0.46153846153846156
7,1762,18,va-peakedmountain-union,union,0.06105457909343201,0.693,-0.21633507853403156,0.05095630322490565,0.9456417295813315,2,0,0.2803030303030303,0.18181818181818182,0.15151515151515152,22,22,47,0.0,0.46808510638297873
8,1763,19,va-peakedmountain-union,union,0.044034818228366614,0.637,-0.19920318725099603,-0.035585909417684365,0.9585775066227823,5,1,0.27906976744186046,0.18604651162790697,0.16279069767441862,29,31,63,0.16666666666666666,0.49206349206349204
9,1764,20,va-peakedmountain-union,union,0.0443064182194617,0.572,-0.2046642541214316,0.024963340548843648,0.9333748443337484,7,1,0.2803738317757009,0.18691588785046728,0.1588785046728972,33,34,70,0.125,0.4857142857142857
10,1765,21,va-peakedmountain-union,union,0.03720349563046192,0.596,-0.2005937234944868,0.09707182372510717,0.865904338389052,8,1,0.28523489932885904,0.20134228187919462,0.1610738255033557,42,45,90,0.1111111111111111,0.5
11,1766,22,va-peakedmountain-union,union,0.038222646918299095,0.615,-0.2033120005785153,0.03880875314323947,0.8613107050799517,8,1,0.28125,0.19375,0.15625,43,46,92,0.1111111111111111,0.5
12,1767,23,va-peakedmountain-union,union,0.038222646918299095,0.629,-0.2033120005785153,0.03880875314323947,0.8613107050799517,8,1,0.28125,0.19375,0.15625,43,46,92,0.1111111111111111,0.5
13,1768,24,va-peakedmountain-union,union,0.038569424964936885,0.633,-0.20298446443172513,0.00936842633872541,0.8657071258754738,7,1,0.2818181818181818,0.19393939393939394,0.15757575757575756,43,47,93,0.125,0.5053763440860215
14,1769,25,va-peakedmountain-union,union,0.03758591065292096,0.637,-0.20151770657672868,-0.04165106187487139,0.8611242324043459,7,2,0.28,0.18857142857142858,0.16,45,49,97,0.2222222222222222,0.5051546391752577
15,1770,26,va-peakedmountain-union,union,0.03758591065292096,0.633,-0.20151770657672868,-0.04165106187487139,0.8611242324043459,7,2,0.28,0.18857142857142858,0.16,45,49,97,0.2222222222222222,0.5051546391752577
16,1771,27,va-peakedmountain-union,union,0.03758591065292096,0.649,-0.20151770657672868,-0.04165106187487139,0.8611242324043459,7,2,0.28,0.18857142857142858,0.16,45,49,97,0.2222222222222222,0.5051546391752577
17,1772,28,va-peakedmountain-union,union,0.033962264150943396,0.58,-0.1912892976156649,-0.02848341116354093,0.8427394191535325,8,6,0.2777777777777778,0.18518518518518517,0.1693121693121693,49,54,106,0.42857142857142855,0.5094339622641509
18,1773,29,va-peakedmountain-union,union,0.033962264150943396,0.579,-0.1912892976156649,-0.02848341116354093,0.8427394191535325,8,6,0.2777777777777778,0.18518518518518517,0.1693121693121693,49,54,106,0.42857142857142855,0.5094339622641509
19,1774,30,va-peakedmountain-union,union,0.0338564627049903,0.609,-0.19311433511238058,-0.026100748198462295,0.8450771976103654,8,6,0.2786458333333333,0.18229166666666666,0.171875,49,55,107,0.42857142857142855,0.514018691588785
20,1775,31,va-peakedmountain-union,union,0.03386155129274395,0.628,-0.19677775027564645,0.007960443091249207,0.8359275929822604,8,5,0.28078817733990147,0.18226600985221675,0.1724137931034483,50,57,110,0.38461538461538464,0.5181818181818182
