degree,count
0,0
1,0
2,10
3,551
4,3
5,43
6,93
7,18
8,30
9,50
10,11
11,25
12,24
13,15
14,12
15,17
16,5
17,5
18,10
19,10
20,7
21,11
22,5
23,7
24,3
25,10
26,4
27,6
28,6
29,4
30,2
31,1
32,0
33,2
34,1
35,3
36,4
37,1
38,1
39,1
40,1
41,0
42,1
43,1
44,0
45,0
46,0
47,1
48,0
49,1
50,1
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,1
