degree,count
0,0
1,552
2,118
3,68
4,42
5,25
6,19
7,18
8,11
9,11
10,4
11,4
12,3
13,2
14,3
15,1
16,2
17,1
18,1
19,0
20,1
21,1
22,1
23,0
24,0
25,0
26,1
27,0
28,1
29,1
30,1
31,1
32,3
33,0
34,1
35,0
36,3
37,1
38,0
39,0
40,1
41,2
42,1
43,0
44,1
45,1
46,0
47,0
48,0
49,0
50,0
51,3
52,0
53,0
54,0
55,1
56,1
57,2
58,2
59,2
60,0
61,1
62,0
63,1
64,0
65,0
66,0
67,1
