degree,count
0,0
1,695
2,129
3,1305
4,96
5,259
6,146
7,124
8,79
9,86
10,59
11,53
12,28
13,41
14,22
15,17
16,16
17,10
18,10
19,11
20,11
21,10
22,5
23,3
24,6
25,6
26,3
27,2
28,3
29,6
30,0
31,2
32,1
33,4
34,2
35,2
36,0
37,1
38,1
39,0
40,0
41,0
42,2
43,0
44,0
45,1
46,0
47,0
48,0
49,0
50,1
