,year,year_count,congregation,denomination,density,clustering,gender_assort,degree_assort,mod_assort,male_bridges,female_bridges,male-female,male-male,female-female,male,female,nodes,bridge_pct,network_pct
0,1774,1,pa-himmel-lutheran,lutheran,0.12554112554112554,0.736,-0.24285714285714294,0.5703703703703713,0.791816223977028,0,1,0.3103448275862069,0.1724137931034483,0.20689655172413793,11,11,22,1.0,0.5
1,1775,2,pa-himmel-lutheran,lutheran,0.049094097019286964,0.764,-0.22921378209392057,-0.14505417686123687,0.7724846650203138,3,3,0.2916666666666667,0.19047619047619047,0.15476190476190477,30,27,59,0.5,0.4576271186440678
2,1776,3,pa-himmel-lutheran,lutheran,0.03614457831325301,0.726,-0.23045391524504194,-0.12379110251450658,0.8512138366964189,4,4,0.2976190476190476,0.19047619047619047,0.16666666666666666,42,40,84,0.5,0.47619047619047616
3,1777,4,pa-himmel-lutheran,lutheran,0.02959572845156369,0.803,-0.24349484929416257,-0.05855061099131004,0.9032206001027073,5,7,0.3015463917525773,0.18041237113402062,0.17010309278350516,57,55,115,0.5833333333333334,0.4782608695652174
4,1778,5,pa-himmel-lutheran,lutheran,0.02959572845156369,0.792,-0.24349484929416257,-0.05855061099131004,0.9032206001027073,5,7,0.3015463917525773,0.18041237113402062,0.17010309278350516,57,55,115,0.5833333333333334,0.4782608695652174
5,1779,6,pa-himmel-lutheran,lutheran,0.029117774880486745,0.79,-0.2496025437201908,-0.08071008049981974,0.8847052075224322,5,8,0.3034825870646766,0.1791044776119403,0.1691542288557214,59,56,118,0.6153846153846154,0.4745762711864407
6,1780,7,pa-himmel-lutheran,lutheran,0.02548443922489724,0.713,-0.2369601179917487,-0.050925925925926374,0.8937601268257429,7,11,0.29493087557603687,0.17511520737327188,0.16589861751152074,65,61,131,0.6111111111111112,0.46564885496183206
7,1781,8,pa-himmel-lutheran,lutheran,0.0239736290080911,0.737,-0.24268790247259484,-0.0637165153935054,0.9046979738864883,7,11,0.29791666666666666,0.175,0.16666666666666666,70,67,142,0.6111111111111112,0.47183098591549294
8,1782,9,pa-himmel-lutheran,lutheran,0.018977673325499413,0.753,-0.2584682888640065,-0.07370112092853923,0.8844261561857053,12,14,0.30340557275541796,0.17956656346749225,0.15789473684210525,92,87,185,0.5384615384615384,0.4702702702702703
9,1783,10,pa-himmel-lutheran,lutheran,0.016795865633074936,0.761,-0.25494629734313196,-0.07002998122292617,0.8686906314024958,15,20,0.30128205128205127,0.17692307692307693,0.15897435897435896,109,99,216,0.5714285714285714,0.4583333333333333
10,1784,11,pa-himmel-lutheran,lutheran,0.016305898658839836,0.734,-0.2504333621262068,-0.0676286255647865,0.8715794363156959,15,20,0.29875,0.1775,0.1575,112,101,222,0.5714285714285714,0.45495495495495497
11,1785,12,pa-himmel-lutheran,lutheran,0.013063917097369036,0.747,-0.25724121157695834,-0.06453425661099572,0.8355003130520096,17,26,0.30218687872763417,0.18091451292246521,0.1550695825049702,145,122,278,0.6046511627906976,0.43884892086330934
12,1786,13,pa-himmel-lutheran,lutheran,0.012086145933783349,0.773,-0.2599222601158652,-0.07183111075987639,0.8456134828154325,19,28,0.30319148936170215,0.17907801418439717,0.15602836879432624,160,134,306,0.5957446808510638,0.43790849673202614
13,1787,14,pa-himmel-lutheran,lutheran,0.01053740779768177,0.773,-0.23967484799537758,-0.052052345511722664,0.8409762864985338,28,30,0.2914285714285714,0.18285714285714286,0.14,189,153,365,0.5172413793103449,0.4191780821917808
14,1788,15,pa-himmel-lutheran,lutheran,0.010005932370970931,0.784,-0.2324685623654696,-0.07342503641860837,0.8365166250708224,29,28,0.2859025032938076,0.18050065876152832,0.13570487483530963,200,163,390,0.49122807017543857,0.41794871794871796
15,1789,16,pa-himmel-lutheran,lutheran,0.009873042795843195,0.753,-0.2289994831781139,-0.06580561893724438,0.8365587120741276,29,27,0.28397435897435896,0.1794871794871795,0.13333333333333333,203,165,398,0.48214285714285715,0.41457286432160806
16,1790,17,pa-himmel-lutheran,lutheran,0.009694094751566016,0.78,-0.22937119927133182,-0.0718914740289955,0.8361884604735462,29,28,0.2816813048933501,0.178168130489335,0.13048933500627352,208,167,406,0.49122807017543857,0.41133004926108374
17,1791,18,pa-himmel-lutheran,lutheran,0.009237274353553423,0.778,-0.23236611475330787,-0.07229298857982366,0.8327751190836414,30,29,0.2828638497652582,0.1784037558685446,0.13028169014084506,223,175,430,0.4915254237288136,0.4069767441860465
18,1792,19,pa-himmel-lutheran,lutheran,0.008791208791208791,0.756,-0.2320633015743718,-0.06491367812462878,0.8204853421282965,32,32,0.2830396475770925,0.1762114537444934,0.13325991189427314,235,186,455,0.5,0.4087912087912088
19,1793,20,pa-himmel-lutheran,lutheran,0.00807252958421956,0.716,-0.22859665259975884,-0.061434382691296585,0.8222148290512175,35,33,0.2797558494404883,0.17599186164801628,0.13224821973550355,257,197,494,0.4852941176470588,0.39878542510121456
20,1794,21,pa-himmel-lutheran,lutheran,0.00807185628742515,0.768,-0.22850881065548642,-0.07016927947155796,0.8152603527421062,34,34,0.2799208704253215,0.17507418397626112,0.13353115727002968,262,198,501,0.5,0.39520958083832336
21,1795,22,pa-himmel-lutheran,lutheran,0.007553642059575064,0.745,-0.22489606031535592,-0.06839476659848538,0.8180688775380222,38,35,0.2789620018535681,0.17608897126969417,0.13531047265987026,276,217,535,0.4794520547945205,0.405607476635514
22,1796,23,pa-himmel-lutheran,lutheran,0.007194103707378853,0.733,-0.21936151638936674,-0.04048011028451316,0.8147463433442841,40,38,0.2776769509981851,0.17695099818511797,0.13793103448275862,288,224,554,0.48717948717948717,0.4043321299638989
23,1797,24,pa-himmel-lutheran,lutheran,0.006944317760305501,0.726,-0.21533588500467798,-0.03820963180467648,0.8113110905128474,39,41,0.2736427320490368,0.17425569176882663,0.13747810858143608,297,230,574,0.5125,0.40069686411149824
24,1798,25,pa-himmel-lutheran,lutheran,0.006710852897441142,0.725,-0.2139434178915391,-0.029991551887774887,0.7963692244361911,42,38,0.27471169686985175,0.1787479406919275,0.13756177924217464,311,244,602,0.475,0.4053156146179402
25,1799,26,pa-himmel-lutheran,lutheran,0.006188969880346582,0.73,-0.2068252673453197,-0.046243790450927115,0.7927304188339376,42,39,0.2707407407407407,0.17851851851851852,0.13555555555555557,339,267,661,0.48148148148148145,0.4039334341906203
26,1800,27,pa-himmel-lutheran,lutheran,0.005933058564637512,0.716,-0.20283824721384136,-0.048386636585069615,0.7929842377080238,48,40,0.266051912568306,0.17759562841530055,0.13387978142076504,358,285,703,0.45454545454545453,0.40540540540540543
27,1801,28,pa-himmel-lutheran,lutheran,0.005781840498724119,0.714,-0.20213466926546103,-0.01650537964600104,0.7871567302027567,52,37,0.26256983240223464,0.18063314711359404,0.12849162011173185,383,301,747,0.4157303370786517,0.4029451137884873
28,1802,29,pa-himmel-lutheran,lutheran,0.0056280736850879386,0.716,-0.20376555471357916,-0.019692640740569946,0.7848777274312132,53,39,0.26421800947867297,0.1806872037914692,0.129739336492891,400,311,775,0.42391304347826086,0.4012903225806452
29,1803,30,pa-himmel-lutheran,lutheran,0.005632758940151936,0.737,-0.19805274489810956,-0.013180652635805232,0.7882932762879369,49,33,0.26226076555023925,0.1812200956937799,0.13157894736842105,396,311,771,0.4024390243902439,0.4033722438391699
30,1804,31,pa-himmel-lutheran,lutheran,0.005614737017587731,0.706,-0.1974911182159202,-0.005925713851466757,0.7850200922459488,50,37,0.26217339667458434,0.1823040380047506,0.13123515439429928,397,313,775,0.42528735632183906,0.4038709677419355
31,1805,32,pa-himmel-lutheran,lutheran,0.005596419313233472,0.711,-0.19757696494771873,-0.006930156730754059,0.7851511236426579,49,38,0.26383342840844265,0.1842555618938962,0.13234455219623503,410,317,792,0.4367816091954023,0.40025252525252525
32,1806,33,pa-himmel-lutheran,lutheran,0.0058104917359614,0.718,-0.19131524901903801,0.011759817581694355,0.7901274426889936,46,40,0.26089517078916374,0.18315665488810365,0.1330977620730271,396,303,765,0.46511627906976744,0.396078431372549
33,1807,34,pa-himmel-lutheran,lutheran,0.005839446110352494,0.711,-0.18972134853920355,0.02668129953293581,0.7871875458973314,42,35,0.2608695652173913,0.18390129259694477,0.13396004700352526,395,303,764,0.45454545454545453,0.39659685863874344
34,1808,35,pa-himmel-lutheran,lutheran,0.006032947219874262,0.731,-0.19217775896866193,0.028362741596421565,0.7802829347620687,30,32,0.2654840649428743,0.18340348767288034,0.1413108839446783,383,299,743,0.5161290322580645,0.40242261103633914
35,1809,36,pa-himmel-lutheran,lutheran,0.006086969486875555,0.711,-0.19400385502744216,0.023213106063963207,0.7819727730550612,27,34,0.2676056338028169,0.1837109614206981,0.14390691977954684,377,296,733,0.5573770491803278,0.4038199181446112
36,1810,37,pa-himmel-lutheran,lutheran,0.006094758726337674,0.743,-0.19521565477514757,0.03935559049656248,0.7801370566912065,26,35,0.2695990424895272,0.18491921005385997,0.14661879114302812,381,303,741,0.5737704918032787,0.4089068825910931
37,1811,38,pa-himmel-lutheran,lutheran,0.006115615276117876,0.733,-0.19448542844472444,0.041401874632942,0.7736640831837477,29,35,0.2708333333333333,0.18603286384976525,0.14847417840375587,384,306,747,0.546875,0.40963855421686746
38,1812,39,pa-himmel-lutheran,lutheran,0.006238179602759899,0.725,-0.19068723891179895,0.036432559151535586,0.7714624855562452,27,39,0.2699221090473337,0.18693828639904134,0.14979029358897544,377,299,732,0.5909090909090909,0.40846994535519127
39,1813,40,pa-himmel-lutheran,lutheran,0.006267860544865689,0.718,-0.18840235529137292,0.03504368195527546,0.7797399871531578,27,40,0.2693009118541033,0.1878419452887538,0.15015197568389058,372,297,725,0.5970149253731343,0.4096551724137931
40,1814,41,pa-himmel-lutheran,lutheran,0.006530798416022225,0.728,-0.18710077239379483,0.03631147980538655,0.7770891219359644,25,39,0.2704761904761905,0.18793650793650793,0.15301587301587302,356,287,695,0.609375,0.41294964028776976
41,1815,42,pa-himmel-lutheran,lutheran,0.006522505338668547,0.727,-0.18680918588800896,0.029732219013414614,0.7758823731177755,24,38,0.2708200890019072,0.1888111888111888,0.15321042593769865,356,288,695,0.6129032258064516,0.4143884892086331
