degree,count
0,0
1,156
2,205
3,161
4,49
5,39
6,22
7,21
8,17
9,8
10,5
11,2
12,5
13,2
14,2
15,1
16,3
17,1
18,0
19,1
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,1
