,year,year_count,congregation,denomination,density,clustering,gender_assort,degree_assort,mod_assort,male_bridges,female_bridges,male-female,male-male,female-female,male,female,nodes,bridge_pct,network_pct
0,1727,1,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
1,1728,2,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
2,1729,3,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
3,1730,4,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
4,1731,5,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
5,1732,6,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
6,1733,7,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
7,1734,8,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
8,1735,9,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
9,1736,10,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
10,1737,11,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
11,1738,12,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
12,1739,13,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
13,1740,14,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
14,1741,15,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
15,1742,16,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
16,1743,17,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
17,1744,18,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
18,1745,19,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
19,1746,20,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
20,1747,21,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
21,1752,26,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
22,1753,27,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
23,1754,28,pa-derry-lutheran,lutheran,1.0,1.0,-0.5000000000000001,,,0,0,0.3333333333333333,0.3333333333333333,0.0,2,1,3,0.0,0.3333333333333333
24,1755,29,pa-derry-lutheran,lutheran,0.6,0.854,-0.5000000000000001,-0.4999999999999998,,1,0,0.3333333333333333,0.3333333333333333,0.0,3,2,5,0.0,0.4
